shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
11925,47.21957076,-1.53311206,10001
11925,47.21876375,-1.53734867,10002
11925,47.21876375,-1.53734867,20001
11925,47.21786607,-1.54237439,20002
11925,47.21786607,-1.54237439,30001
11925,47.21630451,-1.54718255,30002
11925,47.21630451,-1.54718255,40001
11925,47.21630451,-1.54718255,40002
11925,47.21458128,-1.55234486,50001
11925,47.21458128,-1.55234486,50002
11925,47.21458128,-1.55234486,60001
11925,47.21458128,-1.55234486,60002
11925,47.21345774,-1.55633177,70001
11925,47.21345774,-1.55633177,70002
11925,47.21345774,-1.55633177,80001
11925,47.21345774,-1.55633177,80002
11925,47.21113791,-1.56085263,90001
11925,47.21113791,-1.56085263,90002
11925,47.21113791,-1.56085263,100001
11925,47.21113791,-1.56085263,100002
11925,47.20888420,-1.56753762,110001
11925,47.20888420,-1.56753762,110002
11925,47.20888420,-1.56753762,120001
11925,47.20707314,-1.57310986,120002
11925,47.20707314,-1.57310986,130001
11925,47.20707314,-1.57310986,130002
11925,47.20756378,-1.58178698,140001
11925,47.20756378,-1.58178698,140002
11925,47.20756378,-1.58178698,150001
11925,47.20936150,-1.58858950,150002
11925,47.20936150,-1.58858950,160001
11925,47.20936150,-1.58858950,160002
11925,47.20965051,-1.59543496,170001
11925,47.20965051,-1.59543496,170002
11925,47.20965051,-1.59543496,180001
11925,47.20965051,-1.59543496,180002
11925,47.20696314,-1.60025334,190001
11925,47.20696314,-1.60025334,190002
11925,47.20696314,-1.60025334,200001
11925,47.20478509,-1.60494753,200002
11925,47.20478509,-1.60494753,210001
11925,47.20668771,-1.60970042,210002
11925,47.20668771,-1.60970042,220001
11925,47.20871130,-1.61147014,220002
11925,47.20871130,-1.61147014,230001
11925,47.20871130,-1.61147014,230002
11925,47.21167422,-1.60900943,240001
11925,47.21167422,-1.60900943,240002
11925,47.21167422,-1.60900943,250001
11925,47.21458056,-1.60809487,250002
11925,47.21458056,-1.60809487,260001
11925,47.21458056,-1.60809487,260002
11925,47.21763767,-1.61369147,270001
11925,47.21763767,-1.61369147,270002
11925,47.21763767,-1.61369147,280001
11925,47.21909217,-1.62054777,280002
11925,47.21909217,-1.62054777,290001
11925,47.22054777,-1.62801535,290002
11925,47.22054777,-1.62801535,300001
11925,47.22145091,-1.63262894,300002
11925,47.22145091,-1.63262894,310001
11925,47.22209789,-1.63821393,310002
11928,47.21957076,-1.53311206,10001
11928,47.21876375,-1.53734867,10002
11928,47.21876375,-1.53734867,20001
11928,47.21786607,-1.54237439,20002
11928,47.21786607,-1.54237439,30001
11928,47.21630451,-1.54718255,30002
11928,47.21630451,-1.54718255,40001
11928,47.21630451,-1.54718255,40002
11928,47.21458128,-1.55234486,50001
11928,47.21458128,-1.55234486,50002
11928,47.21458128,-1.55234486,60001
11928,47.21458128,-1.55234486,60002
11928,47.21345774,-1.55633177,70001
11928,47.21345774,-1.55633177,70002
11928,47.21345774,-1.55633177,80001
11928,47.21345774,-1.55633177,80002
11928,47.21113791,-1.56085263,90001
11928,47.21113791,-1.56085263,90002
11928,47.21113791,-1.56085263,100001
11928,47.21113791,-1.56085263,100002
11928,47.20888420,-1.56753762,110001
11928,47.20888420,-1.56753762,110002
11928,47.20888420,-1.56753762,120001
11928,47.20707314,-1.57310986,120002
11928,47.20707314,-1.57310986,130001
11928,47.20707314,-1.57310986,130002
11928,47.20756378,-1.58178698,140001
11928,47.20756378,-1.58178698,140002
11928,47.20756378,-1.58178698,150001
11928,47.20936150,-1.58858950,150002
11928,47.20936150,-1.58858950,160001
11928,47.20936150,-1.58858950,160002
11928,47.20965051,-1.59543496,170001
11928,47.20965051,-1.59543496,170002
11928,47.20965051,-1.59543496,180001
11928,47.20965051,-1.59543496,180002
11928,47.21007680,-1.60302158,190001
11928,47.21007680,-1.60302158,190002
13025,47.22118963,-1.52450664,10001
13025,47.22118963,-1.52450664,10002
13025,47.21957076,-1.53311206,20001
13025,47.21957076,-1.53311206,20002
13025,47.21957076,-1.53311206,30001
13025,47.21876375,-1.53734867,30002
13025,47.21876375,-1.53734867,40001
13025,47.21786607,-1.54237439,40002
13025,47.21786607,-1.54237439,50001
13025,47.21630451,-1.54718255,50002
13025,47.21630451,-1.54718255,60001
13025,47.21630451,-1.54718255,60002
13025,47.21458128,-1.55234486,70001
13025,47.21458128,-1.55234486,70002
13025,47.21458128,-1.55234486,80001
13025,47.21458128,-1.55234486,80002
13025,47.21345774,-1.55633177,90001
13025,47.21345774,-1.55633177,90002
13025,47.21345774,-1.55633177,100001
13025,47.21345774,-1.55633177,100002
13025,47.21113791,-1.56085263,110001
13025,47.21113791,-1.56085263,110002
13025,47.21113791,-1.56085263,120001
13025,47.21113791,-1.56085263,120002
13025,47.20888420,-1.56753762,130001
13025,47.20888420,-1.56753762,130002
13025,47.20888420,-1.56753762,140001
13025,47.20707314,-1.57310986,140002
13025,47.20707314,-1.57310986,150001
13025,47.20707314,-1.57310986,150002
13025,47.20756378,-1.58178698,160001
13025,47.20756378,-1.58178698,160002
13025,47.20756378,-1.58178698,170001
13025,47.20936150,-1.58858950,170002
13025,47.20936150,-1.58858950,180001
13025,47.20936150,-1.58858950,180002
13025,47.20965051,-1.59543496,190001
13025,47.20965051,-1.59543496,190002
13025,47.20965051,-1.59543496,200001
13025,47.20965051,-1.59543496,200002
13025,47.20696314,-1.60025334,210001
13025,47.20696314,-1.60025334,210002
13025,47.20696314,-1.60025334,220001
13025,47.20478509,-1.60494753,220002
13025,47.20478509,-1.60494753,230001
13025,47.20668771,-1.60970042,230002
13025,47.20668771,-1.60970042,240001
13025,47.20871130,-1.61147014,240002
13025,47.20871130,-1.61147014,250001
13025,47.20871130,-1.61147014,250002
13025,47.21167422,-1.60900943,260001
13025,47.21167422,-1.60900943,260002
13025,47.21167422,-1.60900943,270001
13025,47.21458056,-1.60809487,270002
13025,47.21458056,-1.60809487,280001
13025,47.21458056,-1.60809487,280002
13025,47.21763767,-1.61369147,290001
13025,47.21763767,-1.61369147,290002
13025,47.21763767,-1.61369147,300001
13025,47.21909217,-1.62054777,300002
13025,47.21909217,-1.62054777,310001
13025,47.22054777,-1.62801535,310002
13025,47.22054777,-1.62801535,320001
13025,47.22145091,-1.63262894,320002
13025,47.22145091,-1.63262894,330001
13025,47.22209789,-1.63821393,330002
13026,47.22118963,-1.52450664,10001
13026,47.22118963,-1.52450664,10002
13026,47.21957076,-1.53311206,20001
13026,47.21957076,-1.53311206,20002
13026,47.21957076,-1.53311206,30001
13026,47.21876375,-1.53734867,30002
13026,47.21876375,-1.53734867,40001
13026,47.21786607,-1.54237439,40002
13026,47.21786607,-1.54237439,50001
13026,47.21630451,-1.54718255,50002
13026,47.21630451,-1.54718255,60001
13026,47.21630451,-1.54718255,60002
13026,47.21458128,-1.55234486,70001
13026,47.21458128,-1.55234486,70002
13026,47.21458128,-1.55234486,80001
13026,47.21458128,-1.55234486,80002
13026,47.21345774,-1.55633177,90001
13026,47.21345774,-1.55633177,90002
13026,47.21345774,-1.55633177,100001
13026,47.21345774,-1.55633177,100002
13026,47.21113791,-1.56085263,110001
13026,47.21113791,-1.56085263,110002
13026,47.21113791,-1.56085263,120001
13026,47.21113791,-1.56085263,120002
13026,47.20888420,-1.56753762,130001
13026,47.20888420,-1.56753762,130002
13026,47.20888420,-1.56753762,140001
13026,47.20707314,-1.57310986,140002
13026,47.20707314,-1.57310986,150001
13026,47.20707314,-1.57310986,150002
13026,47.20756378,-1.58178698,160001
13026,47.20756378,-1.58178698,160002
13026,47.20756378,-1.58178698,170001
13026,47.20936150,-1.58858950,170002
13026,47.20936150,-1.58858950,180001
13026,47.20936150,-1.58858950,180002
13026,47.20965051,-1.59543496,190001
13026,47.20965051,-1.59543496,190002
13026,47.20965051,-1.59543496,200001
13026,47.20965051,-1.59543496,200002
13026,47.21007680,-1.60302158,210001
13026,47.21007680,-1.60302158,210002
13534,47.22442744,-1.51998751,10001
13534,47.22684089,-1.51862256,10002
13534,47.22684089,-1.51862256,20001
13534,47.23230894,-1.51608261,20002
13534,47.23230894,-1.51608261,30001
13534,47.23828862,-1.51601881,30002
13534,47.23828862,-1.51601881,40001
13534,47.23828862,-1.51601881,40002
13534,47.24355440,-1.51804740,50001
13534,47.24355440,-1.51804740,50002
13534,47.24355440,-1.51804740,60001
13534,47.24355440,-1.51804740,60002
13534,47.24870970,-1.52203127,70001
13534,47.24870970,-1.52203127,70002
13534,47.24870970,-1.52203127,80001
13534,47.24870970,-1.52203127,80002
13534,47.25732813,-1.52038195,90001
13534,47.25732813,-1.52038195,90002
13534,47.25732813,-1.52038195,100001
13534,47.25732813,-1.52038195,100002
13534,47.25881021,-1.52599090,110001
13534,47.25881021,-1.52599090,110002
13535,47.22442744,-1.51998751,10001
13535,47.22684089,-1.51862256,10002
13535,47.22684089,-1.51862256,20001
13535,47.23230894,-1.51608261,20002
13535,47.23230894,-1.51608261,30001
13535,47.23828862,-1.51601881,30002
13535,47.23828862,-1.51601881,40001
13535,47.23828862,-1.51601881,40002
13535,47.24355440,-1.51804740,50001
13535,47.24355440,-1.51804740,50002
13535,47.24355440,-1.51804740,60001
13535,47.24355440,-1.51804740,60002
13535,47.24870970,-1.52203127,70001
13535,47.24870970,-1.52203127,70002
13535,47.24870970,-1.52203127,80001
13535,47.24870970,-1.52203127,80002
13535,47.25327453,-1.53038210,90001
13535,47.25327453,-1.53038210,90002
13542,47.25878389,-1.52599694,10001
13542,47.25878389,-1.52599694,10002
13542,47.25733934,-1.52042377,20001
13542,47.25733934,-1.52042377,20002
13542,47.25733934,-1.52042377,30001
13542,47.25733934,-1.52042377,30002
13542,47.24868054,-1.52201461,40001
13542,47.24868054,-1.52201461,40002
13542,47.24868054,-1.52201461,50001
13542,47.24868054,-1.52201461,50002
13542,47.24354314,-1.51808759,60001
13542,47.24354314,-1.51808759,60002
13542,47.24354314,-1.51808759,70001
13542,47.24354314,-1.51808759,70002
13542,47.23828523,-1.51606617,80001
13542,47.23828523,-1.51606617,80002
13542,47.23828523,-1.51606617,90001
13542,47.23231400,-1.51611999,90002
13542,47.23231400,-1.51611999,100001
13542,47.22684932,-1.51866680,100002
13542,47.22684932,-1.51866680,110001
13542,47.22444148,-1.52002554,110002
13542,47.22444148,-1.52002554,120001
13542,47.22444148,-1.52002554,120002
13542,47.22118963,-1.52450664,130001
13542,47.22118963,-1.52450664,130002
13542,47.22118963,-1.52450664,140001
13542,47.22118963,-1.52450664,140002
13542,47.21957076,-1.53311206,150001
13542,47.21957076,-1.53311206,150002
13542,47.21957076,-1.53311206,160001
13542,47.21876375,-1.53734867,160002
13542,47.21876375,-1.53734867,170001
13542,47.21786607,-1.54237439,170002
13542,47.21786607,-1.54237439,180001
13542,47.21630451,-1.54718255,180002
13542,47.21630451,-1.54718255,190001
13542,47.21630451,-1.54718255,190002
13542,47.21458128,-1.55234486,200001
13542,47.21458128,-1.55234486,200002
13542,47.21458128,-1.55234486,210001
13542,47.21458128,-1.55234486,210002
13542,47.21345774,-1.55633177,220001
13542,47.21345774,-1.55633177,220002
13542,47.21345774,-1.55633177,230001
13542,47.21345774,-1.55633177,230002
13542,47.21113791,-1.56085263,240001
13542,47.21113791,-1.56085263,240002
13542,47.21113791,-1.56085263,250001
13542,47.21113791,-1.56085263,250002
13542,47.20888420,-1.56753762,260001
13542,47.20888420,-1.56753762,260002
13542,47.20888420,-1.56753762,270001
13542,47.20707314,-1.57310986,270002
13542,47.20707314,-1.57310986,280001
13542,47.20707314,-1.57310986,280002
13542,47.20756378,-1.58178698,290001
13542,47.20756378,-1.58178698,290002
13542,47.20756378,-1.58178698,300001
13542,47.20936150,-1.58858950,300002
13542,47.20936150,-1.58858950,310001
13542,47.20936150,-1.58858950,310002
13542,47.20965051,-1.59543496,320001
13542,47.20965051,-1.59543496,320002
13542,47.20965051,-1.59543496,330001
13542,47.20965051,-1.59543496,330002
13542,47.20696314,-1.60025334,340001
13542,47.20696314,-1.60025334,340002
13542,47.20696314,-1.60025334,350001
13542,47.20478509,-1.60494753,350002
13542,47.20478509,-1.60494753,360001
13542,47.20668771,-1.60970042,360002
13542,47.20668771,-1.60970042,370001
13542,47.20871130,-1.61147014,370002
13542,47.20871130,-1.61147014,380001
13542,47.20871130,-1.61147014,380002
13542,47.21167422,-1.60900943,390001
13542,47.21167422,-1.60900943,390002
13542,47.21167422,-1.60900943,400001
13542,47.21458056,-1.60809487,400002
13542,47.21458056,-1.60809487,410001
13542,47.21458056,-1.60809487,410002
13542,47.21763767,-1.61369147,420001
13542,47.21763767,-1.61369147,420002
13542,47.21763767,-1.61369147,430001
13542,47.21909217,-1.62054777,430002
13542,47.21909217,-1.62054777,440001
13542,47.22054777,-1.62801535,440002
13542,47.22054777,-1.62801535,450001
13542,47.22145091,-1.63262894,450002
13542,47.22145091,-1.63262894,460001
13542,47.22209789,-1.63821393,460002
13545,47.25324777,-1.53040133,10001
13545,47.25324777,-1.53040133,10002
13545,47.24868054,-1.52201461,20001
13545,47.24868054,-1.52201461,20002
13545,47.24868054,-1.52201461,30001
13545,47.24868054,-1.52201461,30002
13545,47.24354314,-1.51808759,40001
13545,47.24354314,-1.51808759,40002
13545,47.24354314,-1.51808759,50001
13545,47.24354314,-1.51808759,50002
13545,47.23828523,-1.51606617,60001
13545,47.23828523,-1.51606617,60002
13545,47.23828523,-1.51606617,70001
13545,47.23231400,-1.51611999,70002
13545,47.23231400,-1.51611999,80001
13545,47.22684932,-1.51866680,80002
13545,47.22684932,-1.51866680,90001
13545,47.22444148,-1.52002554,90002
13545,47.22444148,-1.52002554,100001
13545,47.22444148,-1.52002554,100002
13545,47.22118963,-1.52450664,110001
13545,47.22118963,-1.52450664,110002
13545,47.22118963,-1.52450664,120001
13545,47.22118963,-1.52450664,120002
13545,47.21957076,-1.53311206,130001
13545,47.21957076,-1.53311206,130002
13545,47.21957076,-1.53311206,140001
13545,47.21876375,-1.53734867,140002
13545,47.21876375,-1.53734867,150001
13545,47.21786607,-1.54237439,150002
13545,47.21786607,-1.54237439,160001
13545,47.21630451,-1.54718255,160002
13545,47.21630451,-1.54718255,170001
13545,47.21630451,-1.54718255,170002
13545,47.21458128,-1.55234486,180001
13545,47.21458128,-1.55234486,180002
13545,47.21458128,-1.55234486,190001
13545,47.21458128,-1.55234486,190002
13545,47.21345774,-1.55633177,200001
13545,47.21345774,-1.55633177,200002
13545,47.21345774,-1.55633177,210001
13545,47.21345774,-1.55633177,210002
13545,47.21113791,-1.56085263,220001
13545,47.21113791,-1.56085263,220002
13545,47.21113791,-1.56085263,230001
13545,47.21113791,-1.56085263,230002
13545,47.20888420,-1.56753762,240001
13545,47.20888420,-1.56753762,240002
13545,47.20888420,-1.56753762,250001
13545,47.20707314,-1.57310986,250002
13545,47.20707314,-1.57310986,260001
13545,47.20707314,-1.57310986,260002
13545,47.20756378,-1.58178698,270001
13545,47.20756378,-1.58178698,270002
13545,47.20756378,-1.58178698,280001
13545,47.20936150,-1.58858950,280002
13545,47.20936150,-1.58858950,290001
13545,47.20936150,-1.58858950,290002
13545,47.20965051,-1.59543496,300001
13545,47.20965051,-1.59543496,300002
13545,47.20965051,-1.59543496,310001
13545,47.20965051,-1.59543496,310002
13545,47.21007680,-1.60302158,320001
13545,47.21007680,-1.60302158,320002
13547,47.22206263,-1.63821792,10001
13547,47.22141977,-1.63264382,10002
13547,47.22141977,-1.63264382,20001
13547,47.22051308,-1.62802864,20002
13547,47.22051308,-1.62802864,30001
13547,47.21905475,-1.62056219,30002
13547,47.21905475,-1.62056219,40001
13547,47.21760546,-1.61371157,40002
13547,47.21760546,-1.61371157,50001
13547,47.21760546,-1.61371157,50002
13547,47.21455410,-1.60813125,60001
13547,47.21455410,-1.60813125,60002
13547,47.21455410,-1.60813125,70001
13547,47.21169102,-1.60904503,70002
13547,47.21169102,-1.60904503,80001
13547,47.21169102,-1.60904503,80002
13547,47.20873263,-1.61150476,90001
13547,47.20873263,-1.61150476,90002
13547,47.20873263,-1.61150476,100001
13547,47.20663950,-1.60974048,100002
13547,47.20663950,-1.60974048,110001
13547,47.20473459,-1.60500196,110002
13547,47.20473459,-1.60500196,120001
13547,47.20694118,-1.60021075,120002
13547,47.20694118,-1.60021075,130001
13547,47.20694118,-1.60021075,130002
13547,47.20961834,-1.59542731,140001
13547,47.20961834,-1.59542731,140002
13547,47.20961834,-1.59542731,150001
13547,47.20961834,-1.59542731,150002
13547,47.20933095,-1.58861370,160001
13547,47.20933095,-1.58861370,160002
13547,47.20933095,-1.58861370,170001
13547,47.20753279,-1.58179793,170002
13547,47.20753279,-1.58179793,180001
13547,47.20753279,-1.58179793,180002
13547,47.20704484,-1.57309458,190001
13547,47.20704484,-1.57309458,190002
13547,47.20704484,-1.57309458,200001
13547,47.20885701,-1.56751582,200002
13547,47.20885701,-1.56751582,210001
13547,47.20885701,-1.56751582,210002
13547,47.21111154,-1.56083352,220001
13547,47.21111154,-1.56083352,220002
13547,47.21111154,-1.56083352,230001
13547,47.21111154,-1.56083352,230002
13547,47.21342974,-1.55630726,240001
13547,47.21342974,-1.55630726,240002
13547,47.21342974,-1.55630726,250001
13547,47.21342974,-1.55630726,250002
13547,47.21455473,-1.55233103,260001
13547,47.21455473,-1.55233103,260002
13547,47.21455473,-1.55233103,270001
13547,47.21455473,-1.55233103,270002
13547,47.21628186,-1.54715976,280001
13547,47.21628186,-1.54715976,280002
13547,47.21628186,-1.54715976,290001
13547,47.21783763,-1.54236307,290002
13547,47.21783763,-1.54236307,300001
13547,47.21873822,-1.53733095,300002
13547,47.21873822,-1.53733095,310001
13547,47.21955741,-1.53310713,310002
13547,47.21955741,-1.53310713,320001
13547,47.21955741,-1.53310713,320002
13547,47.22116266,-1.52447825,330001
13547,47.22116266,-1.52447825,330002
13547,47.22116266,-1.52447825,340001
13547,47.22116266,-1.52447825,340002
13547,47.22442744,-1.51998751,350001
13547,47.22442744,-1.51998751,350002
13547,47.22442744,-1.51998751,360001
13547,47.22684089,-1.51862256,360002
13547,47.22684089,-1.51862256,370001
13547,47.23230894,-1.51608261,370002
13547,47.23230894,-1.51608261,380001
13547,47.23828862,-1.51601881,380002
13547,47.23828862,-1.51601881,390001
13547,47.23828862,-1.51601881,390002
13547,47.24355440,-1.51804740,400001
13547,47.24355440,-1.51804740,400002
13547,47.24355440,-1.51804740,410001
13547,47.24355440,-1.51804740,410002
13547,47.24870970,-1.52203127,420001
13547,47.24870970,-1.52203127,420002
13547,47.24870970,-1.52203127,430001
13547,47.24870970,-1.52203127,430002
13547,47.25732813,-1.52038195,440001
13547,47.25732813,-1.52038195,440002
13547,47.25732813,-1.52038195,450001
13547,47.25732813,-1.52038195,450002
13547,47.25881021,-1.52599090,460001
13547,47.25881021,-1.52599090,460002
13550,47.21001786,-1.60303310,10001
13550,47.21001786,-1.60303310,10002
13550,47.20961834,-1.59542731,20001
13550,47.20961834,-1.59542731,20002
13550,47.20961834,-1.59542731,30001
13550,47.20961834,-1.59542731,30002
13550,47.20933095,-1.58861370,40001
13550,47.20933095,-1.58861370,40002
13550,47.20933095,-1.58861370,50001
13550,47.20753279,-1.58179793,50002
13550,47.20753279,-1.58179793,60001
13550,47.20753279,-1.58179793,60002
13550,47.20704484,-1.57309458,70001
13550,47.20704484,-1.57309458,70002
13550,47.20704484,-1.57309458,80001
13550,47.20885701,-1.56751582,80002
13550,47.20885701,-1.56751582,90001
13550,47.20885701,-1.56751582,90002
13550,47.21111154,-1.56083352,100001
13550,47.21111154,-1.56083352,100002
13550,47.21111154,-1.56083352,110001
13550,47.21111154,-1.56083352,110002
13550,47.21342974,-1.55630726,120001
13550,47.21342974,-1.55630726,120002
13550,47.21342974,-1.55630726,130001
13550,47.21342974,-1.55630726,130002
13550,47.21455473,-1.55233103,140001
13550,47.21455473,-1.55233103,140002
13550,47.21455473,-1.55233103,150001
13550,47.21455473,-1.55233103,150002
13550,47.21628186,-1.54715976,160001
13550,47.21628186,-1.54715976,160002
13550,47.21628186,-1.54715976,170001
13550,47.21783763,-1.54236307,170002
13550,47.21783763,-1.54236307,180001
13550,47.21873822,-1.53733095,180002
13550,47.21873822,-1.53733095,190001
13550,47.21955741,-1.53310713,190002
13550,47.21955741,-1.53310713,200001
13550,47.21955741,-1.53310713,200002
13550,47.22116266,-1.52447825,210001
13550,47.22116266,-1.52447825,210002
13550,47.22116266,-1.52447825,220001
13550,47.22116266,-1.52447825,220002
13550,47.22442744,-1.51998751,230001
13550,47.22442744,-1.51998751,230002
13550,47.22442744,-1.51998751,240001
13550,47.22684089,-1.51862256,240002
13550,47.22684089,-1.51862256,250001
13550,47.23230894,-1.51608261,250002
13550,47.23230894,-1.51608261,260001
13550,47.23828862,-1.51601881,260002
13550,47.23828862,-1.51601881,270001
13550,47.23828862,-1.51601881,270002
13550,47.24355440,-1.51804740,280001
13550,47.24355440,-1.51804740,280002
13550,47.24355440,-1.51804740,290001
13550,47.24355440,-1.51804740,290002
13550,47.24870970,-1.52203127,300001
13550,47.24870970,-1.52203127,300002
13550,47.24870970,-1.52203127,310001
13550,47.24870970,-1.52203127,310002
13550,47.25327453,-1.53038210,320001
13550,47.25327453,-1.53038210,320002
20061,47.21187745,-1.55327978,10001
20061,47.21187745,-1.55327978,10002
20061,47.21457190,-1.55587749,20001
20061,47.21457190,-1.55587749,20002
20061,47.21457190,-1.55587749,30001
20061,47.21457190,-1.55587749,30002
20061,47.21696213,-1.55705473,40001
20061,47.21696213,-1.55705473,40002
20061,47.21696213,-1.55705473,50001
20061,47.21696213,-1.55705473,50002
20061,47.22002025,-1.55568431,60001
20061,47.22002025,-1.55568431,60002
20061,47.22002025,-1.55568431,70001
20061,47.22331300,-1.55336570,70002
20061,47.22331300,-1.55336570,80001
20061,47.22331300,-1.55336570,80002
20061,47.22781933,-1.55407685,90001
20061,47.22781933,-1.55407685,90002
20061,47.22781933,-1.55407685,100001
20061,47.23138697,-1.55647449,100002
20061,47.23138697,-1.55647449,110001
20061,47.23138697,-1.55647449,110002
20061,47.23517798,-1.55655077,120001
20061,47.23517798,-1.55655077,120002
20061,47.23517798,-1.55655077,130001
20061,47.24152408,-1.55641633,130002
20061,47.24152408,-1.55641633,140001
20061,47.24152408,-1.55641633,140002
20061,47.24573624,-1.55516893,150001
20061,47.24573624,-1.55516893,150002
20061,47.24573624,-1.55516893,160001
20061,47.24863796,-1.55119646,160002
20074,47.24865293,-1.55123326,10001
20074,47.24575503,-1.55519939,10002
20074,47.24575503,-1.55519939,20001
20074,47.24575503,-1.55519939,20002
20074,47.24152616,-1.55646145,30001
20074,47.24152616,-1.55646145,30002
20074,47.24152616,-1.55646145,40001
20074,47.23517458,-1.55659813,40002
20074,47.23517458,-1.55659813,50001
20074,47.23517458,-1.55659813,50002
20074,47.23138596,-1.55655771,60001
20074,47.23138596,-1.55655771,60002
20074,47.23138596,-1.55655771,70001
20074,47.22783893,-1.55411001,70002
20074,47.22783893,-1.55411001,80001
20074,47.22783893,-1.55411001,80002
20074,47.22330425,-1.55341133,90001
20074,47.22330425,-1.55341133,90002
20074,47.22330425,-1.55341133,100001
20074,47.22003989,-1.55571615,100002
20074,47.22003989,-1.55571615,110001
20074,47.22003989,-1.55571615,110002
20074,47.21695352,-1.55709640,120001
20074,47.21695352,-1.55709640,120002
20074,47.21695352,-1.55709640,130001
20074,47.21695352,-1.55709640,130002
20074,47.21455812,-1.55591217,140001
20074,47.21455812,-1.55591217,140002
20074,47.21455812,-1.55591217,150001
20074,47.21455812,-1.55591217,150002
20074,47.21185747,-1.55331137,160001
20074,47.21185747,-1.55331137,160002
21847,47.19296615,-1.54906191,10001
21847,47.19296615,-1.54906191,10002
21847,47.19615365,-1.54275376,20001
21847,47.19615365,-1.54275376,20002
21847,47.19615365,-1.54275376,30001
21847,47.19615365,-1.54275376,30002
21847,47.20172918,-1.54504111,40001
21847,47.20172918,-1.54504111,40002
21847,47.20172918,-1.54504111,50001
21847,47.20396028,-1.54645317,50002
21847,47.20396028,-1.54645317,60001
21847,47.20396028,-1.54645317,60002
21847,47.20650709,-1.54827815,70001
21847,47.20650709,-1.54827815,70002
21847,47.20650709,-1.54827815,80001
21847,47.20913625,-1.55022427,80002
21847,47.20913625,-1.55022427,90001
21847,47.20913625,-1.55022427,90002
21847,47.21187745,-1.55327978,100001
21847,47.21187745,-1.55327978,100002
21847,47.21187745,-1.55327978,110001
21847,47.21187745,-1.55327978,110002
21847,47.21457190,-1.55587749,120001
21847,47.21457190,-1.55587749,120002
21847,47.21457190,-1.55587749,130001
21847,47.21457190,-1.55587749,130002
21847,47.21696213,-1.55705473,140001
21847,47.21696213,-1.55705473,140002
21847,47.21696213,-1.55705473,150001
21847,47.21696213,-1.55705473,150002
21847,47.22002025,-1.55568431,160001
21847,47.22002025,-1.55568431,160002
21847,47.22002025,-1.55568431,170001
21847,47.22331300,-1.55336570,170002
21847,47.22331300,-1.55336570,180001
21847,47.22331300,-1.55336570,180002
21847,47.22781933,-1.55407685,190001
21847,47.22781933,-1.55407685,190002
21847,47.22781933,-1.55407685,200001
21847,47.23138697,-1.55647449,200002
21847,47.23138697,-1.55647449,210001
21847,47.23138697,-1.55647449,210002
21847,47.23517798,-1.55655077,220001
21847,47.23517798,-1.55655077,220002
21847,47.23517798,-1.55655077,230001
21847,47.24152408,-1.55641633,230002
21847,47.24152408,-1.55641633,240001
21847,47.24152408,-1.55641633,240002
21847,47.24573624,-1.55516893,250001
21847,47.24573624,-1.55516893,250002
21847,47.24573624,-1.55516893,260001
21847,47.24863796,-1.55119646,260002
21847,47.24863796,-1.55119646,270001
21847,47.24863796,-1.55119646,270002
21847,47.25205909,-1.55283944,280001
21847,47.25205909,-1.55283944,280002
21847,47.25205909,-1.55283944,290001
21847,47.25323650,-1.55979577,290002
21847,47.25323650,-1.55979577,300001
21847,47.25323650,-1.55979577,300002
21847,47.25508672,-1.56583455,310001
21847,47.25508672,-1.56583455,310002
21847,47.25508672,-1.56583455,320001
21847,47.25947141,-1.56808883,320002
21847,47.25947141,-1.56808883,330001
21847,47.26143863,-1.57326796,330002
21847,47.26143863,-1.57326796,340001
21847,47.26143863,-1.57326796,340002
21847,47.26421537,-1.57619004,350001
21847,47.26421537,-1.57619004,350002
21847,47.26421537,-1.57619004,360001
21847,47.26183132,-1.58425278,360002
21847,47.26183132,-1.58425278,370001
21847,47.26183132,-1.58425278,370002
21847,47.26184690,-1.59213268,380001
21847,47.26184690,-1.59213268,380002
21848,47.19185309,-1.54825572,10001
21848,47.19615365,-1.54275376,10002
21848,47.19615365,-1.54275376,20001
21848,47.19615365,-1.54275376,20002
21848,47.20172918,-1.54504111,30001
21848,47.20172918,-1.54504111,30002
21848,47.20172918,-1.54504111,40001
21848,47.20396028,-1.54645317,40002
21848,47.20396028,-1.54645317,50001
21848,47.20396028,-1.54645317,50002
21848,47.20650709,-1.54827815,60001
21848,47.20650709,-1.54827815,60002
21848,47.20650709,-1.54827815,70001
21848,47.20913625,-1.55022427,70002
21848,47.20913625,-1.55022427,80001
21848,47.20913625,-1.55022427,80002
21848,47.21187745,-1.55327978,90001
21848,47.21187745,-1.55327978,90002
21848,47.21187745,-1.55327978,100001
21848,47.21187745,-1.55327978,100002
21848,47.21457190,-1.55587749,110001
21848,47.21457190,-1.55587749,110002
21848,47.21457190,-1.55587749,120001
21848,47.21457190,-1.55587749,120002
21848,47.21696213,-1.55705473,130001
21848,47.21696213,-1.55705473,130002
21848,47.21696213,-1.55705473,140001
21848,47.21696213,-1.55705473,140002
21848,47.22002025,-1.55568431,150001
21848,47.22002025,-1.55568431,150002
21848,47.22002025,-1.55568431,160001
21848,47.22331300,-1.55336570,160002
21848,47.22331300,-1.55336570,170001
21848,47.22331300,-1.55336570,170002
21848,47.22781933,-1.55407685,180001
